NAME,ADDRESS1,CITY,STATE,ZIPCODE,COUNTRY,LAT,LON,PHONE
Seven Lakes Country Club,W Devonshire Ave,West End,NC,27376,USA,35.2431,-79.5385,(910) 673-1092
Mountain Aire Golf Club,1104 Golf Course Rd,West Jefferson,NC,28694,USA,36.358,-81.4709,(336) 877-4716
Whispering Woods Golf Course,26 Sandpiper Dr,Whispering Pines,NC,28327,USA,35.3616,-79.4177,(910) 949-4653
White Oak Greens,80 Hoover Rd,White Oak,NC,28399,USA,34.7862,-78.7223,(910) 866-4463
Land-O-Lakes Golf Club,2950 Bill Hooks Rd,Whiteville,NC,28472,USA,34.2997,-78.6775,(910) 642-5757
Whiteville Country Club,Hwy 701 North Bypass,Whiteville,NC,28472,USA,34.2997,-78.6775,(910) 642-3623
Smoky Mountain Country Club,1300 Conleys Creek Rd,Bryson City,NC,28713,USA,35.5051,-83.603,(828) 497-4653
Oakwoods Country Club,541 Clubhouse Rd,Wilkesboro,NC,28697,USA,36.1256,-81.1459,(336) 838-3011
Roanoke Country Club,5 Cent Rd,Williamston,NC,27892,USA,35.7282,-77.0495,(252) 792-2502
Inland Greens Golf Course,5945 Inland Greens Dr,Wilmington,NC,28405,USA,34.2633,-77.8402,(910) 452-9900
Pine Valley Country Club,500 Pine Valley Dr,Wilmington,NC,28412,USA,34.1367,-77.9157,(910) 791-1373
Porters Neck Plantation & Country Club,8403 Vintage Club Cir,Wilmington,NC,28411,USA,34.2255,-77.945,(800) 947-8177
Porter's Neck Plantation & Country Club,8304 Vintage Club Cir,Wilmington,NC,28411,USA,34.2255,-77.945,(910) 686-1177
Wilmington Municipal Golf Course,311 S Wallace Ave,Wilmington,NC,28409,USA,34.161,-77.8715,(910) 791-0558
Wedgewood Country Club,Old Stantonsburg Rd,Wilson,NC,27893,USA,35.7058,-77.9227,(252) 237-4761
Willow Springs Country Club,Hwy 301 S,Wilson,NC,27893,USA,35.7058,-77.9227,(252) 291-5171
Wilson Country Club,4509 Country Club Dr N,Wilson,NC,27896,USA,35.7671,-77.9469,(252) 291-1144
Olde Fort Golf Course,3189 River Rd SE,Winnabow,NC,28479,USA,34.2078,-78.1467,(910) 371-9940
Old Town Club,1375 Old Town Club Rd,Winston-Salem,NC,27106,USA,36.1422,-80.3221,(336) 722-1584
Olde Homeplace Golf Club,4295 Wallburg Rd,Winston-Salem,NC,27107,USA,36.0182,-80.183,(336) 769-1076
Par Three- Bistro,3870 Bethania Station Rd,Winston-Salem,NC,27106,USA,36.1422,-80.3221,(336) 924-5850
Pine Brook Country Club,5475 Germanton Rd,Winston-Salem,NC,27105,USA,36.165,-80.2349,(336) 767-0034
Reynolds Park Golf Course,2391 Reynolds Park Rd,Winston-Salem,NC,27107,USA,36.0182,-80.183,(336) 650-7660
Wilshire Golf Club,1570 Bridgeton Rd,Winston-Salem,NC,27127,USA,36.0207,-80.2802,(336) 788-7016
Winston Lake Golf Course,3535 Winston Lake Rd,Winston-Salem,NC,27105,USA,36.165,-80.2349,(336) 727-2703
Tuscarora Greens Golf & Country Club,Nc 45 Hwy,Winton,NC,27986,USA,36.3885,-76.9455,(252) 358-4671
Yadkin Country Club,Country Club Rd,Yadkinville,NC,27055,USA,36.1267,-80.6582,(336) 679-8590
Zebulon Country Club,Pearces Rd,Zebulon,NC,27597,USA,35.8277,-78.3112,(919) 269-8311
Rondout Country Club,Whitfield Rd,Accord,NY,12404,USA,41.8083,-74.2318,(914) 626-2513
Tomacy's Golf Course,10628 U.S. 11,Adams,NY,13605,USA,43.8153,-76.063,(315) 232-4842
Pinnacle State Park Golf Course,1904 Pinnacle Rd,Addison,NY,14801,USA,42.0971,-77.2933,(607) 359-2767
Dande Farms Golf Course,13278 Carney Rd,Akron,NY,14001,USA,43.0279,-78.5141,(716) 542-2027
Gold/White Course at Rothland Golf Course,12089 Clarence Center Rd,Akron,NY,14001,USA,43.0279,-78.5141,(716) 542-4325
Red/Gold Course at Rothland Golf Course,12089 Clarence C1975enter Rd,Akron,NY,14001,USA,43.0279,-78.5141,(716) 542-4325
Capital Hills at Albany,65 Neil Ct,Rensselaer,NY,12144,USA,42.6273,-73.7089,(518) 438-2208
Wolferts Roost Country Club,Van Rensselaer Blvd,Albany,NY,12204,USA,42.6862,-73.7309,(518) 462-2115
Pap- Pap's Par 3,3431 Gaines Basin Rd,Albion,NY,14411,USA,43.2353,-78.214,(716) 589-4004
Ricci Meadows Golf Course,1939 Oak Orchard Rd Route 98,Albion,NY,14411,USA,43.2353,-78.214,(716) 682-3280
Kis-N-Greens Golf Course,13822 Alden Rd,Westport,NY,12993,USA,44.2095,-73.4727,(716) 937-4741
Wellesley Island State Park Golf Course,42773 County Road 1,Alexandria Bay,NY,13607,USA,44.3057,-75.9374,(315) 482-6635
St. Bonaventure Golf Course,Route 417,Allegany,NY,14778,USA,42.0911,-78.5049,(716) 372-7692
Orchard Creek Golf Club,6700 Dunnsville Rd,Altamont,NY,12009,USA,42.709,-74.0262,(518) 861-5000
South Fork Country Club,Abrahams Landing Rd,Amagansett,NY,11930,USA,40.9764,-72.1316,(631) 287-3575
Silo Ridge Country Club,New York 22,Amenia,NY,12501,USA,41.8465,-73.5544,(845) 373-9200
Evergreen Golf Club,168 Tonawanda Creek Rd,Buffalo,NY,14228,USA,43.0432,-78.7829,(716) 688-6204
Grover Cleveland Golf Course,3781 Main St,Buffalo,NY,14226,USA,42.971,-78.7987,(716) 862-9470
Oakwood Golf Course,3575 Tonawanda Creek Rd,Buffalo,NY,14228,USA,43.0432,-78.7829,(716) 689-1421
Grandview Golf Course,444 Central Ave,Angola,NY,14006,USA,42.6333,-79.0226,(716) 549-4930
"Links at Hiawatha Landing, The",2350 Marshland Rd,Apalachin,NY,13732,USA,42.0405,-76.1646,(607) 687-6952
"Canyon Club, The",568 Bedford Rd,Armonk,NY,10504,USA,41.1347,-73.7005,(914) 273-3300
Whippoorwill Club,150 Whippoorwill Rd,Armonk,NY,10504,USA,41.1347,-73.7005,(914) 273-3059
Quiet Times Golf Course,2220 Stedman Rd,Attica,NY,14011,USA,42.8317,-78.2848,(716) 591-1747
Cranebrook Golf Course,7126 Canoga Rd,Auburn,NY,13021,USA,42.9235,-76.5525,(315) 252-7887
Highland Park Golf Club,Franklin Street Rd,Auburn,NY,13021,USA,42.9235,-76.5525,(315) 253-3381
Owasco Country Club,E Lake Rd,Auburn,NY,13021,USA,42.9235,-76.5525,(315) 253-3971
Wells College Golf Course,"Wells College, 170 Main St",Aurora,NY,13026,USA,42.7483,-76.6573,(315) 364-8024
Burden Lake Country Club,104 Totem Lodge Rd,Averill Park,NY,12123,USA,42.5242,-73.6087,(518) 674-8917
FarView Golf Course,2419 Avon Geneseo Rd,Avon,NY,14414,USA,42.8933,-77.7387,(716) 226-8210
Cedar Beach Golf Course,Ocean Pkwy Tl,Babylon,NY,11702,USA,40.6311,-73.3431,(516) 321-4562
Robert Moses State Park,Robert Moses State Park,Babylon,NY,11702,USA,40.6311,-73.3431,(516) 669-0449
"Fox Hill Golf & Country Club, The",100 Fox Hill Dr,Baiting Hollow,NY,11933,USA,40.9282,-72.7588,(516) 369-0160
Foxfire at Village Green,1 Village Blvd N,Baldwinsville,NY,13027,USA,43.1825,-76.3664,(315) 638-2930
Ironwood Golf & Country Club,7439 Canton Street Rd,Baldwinsville,NY,13027,USA,43.1825,-76.3664,(315) 635-9826
Radisson Greens Golf Course,8055 Potter Rd,Baldwinsville,NY,13027,USA,43.1825,-76.3664,(315) 638-0092
Seneca Golf Club,State Fair Blvd,Baldwinsville,NY,13027,USA,43.1825,-76.3664,(315) 635-7571
Pioneer Hills Golf Course,3230 Galway Rd,Ballston Spa,NY,12020,USA,43.002,-73.8759,(518) 885-7000
East/North Course at Terry Hills Golf Course,5122 Clinton Street Rd,Batavia,NY,14020,USA,42.9969,-78.2158,(716) 343-0860
Southward Ho Country Club,Montauk Hwy,Bay Shore,NY,11706,USA,40.7379,-73.2632,(516) 665-1753
Clearview Golf Course,202-12 Willets Point Blvd,New York,NY,11360,USA,40.7825,-73.7809,(718) 229-2570
Southern Dutchess Country Club,"South Avenue Elementary School, 60 South Ave",Beacon,NY,12508,USA,41.4997,-73.9495,(914) 831-0762
Circle R Golf Course,579 New York 414,Beaver Dams,NY,14812,USA,42.2833,-76.9872,(607) 936-6608
GlenArbor Golf Club,234 Bedford Center Rd,Bedford Hills,NY,10507,USA,41.2288,-73.6918,(914) 241-0700
East Course at Six-S Golf Course,Route 19 Transit Bridge Rd,Belfast,NY,14711,USA,42.303,-78.1135,(716) 365-2201
Island Glen Country Club,New York 17B,Bethel,NY,12720,USA,41.6639,-74.9063,(914) 583-1010
Pines/Bitter Creek Course at Willowcreek Golf Club,3069 New York 352,Big Flats,NY,14814,USA,42.1573,-76.951,(607) 562-8898
Dimmock Hill Golf Course,638 Dimmock Hill Rd,Binghamton,NY,13901,USA,42.1934,-75.8849,(607) 729-5511
Ely Park Municipal Golf Course,67 Ridge St,Binghamton,NY,13905,USA,42.1759,-75.9402,(607) 772-7231
Vestal Hills Country Club,Webb Rd,Binghamton,NY,13903,USA,42.0523,-75.9029,(607) 723-7658
White Pines Golf Course,31383 County Road 143,Black River,NY,13612,USA,43.9832,-75.7872,(315) 773-3744
Evergreen Golf Course,8212 Halls Crossing Rd,Bolivar,NY,14715,USA,42.0697,-78.1376,(716) 928-1270
"Sagamore Resort & Golf Club, The",Federal Hill Rd,Bolton Landing,NY,12814,USA,43.619,-73.6398,(518) 644-9400
Woodgate Pines Golf Club,Woodgate Dr,Boonville,NY,13309,USA,43.4691,-75.3509,(315) 942-5442
Harris Hill Golf Center,5360 Genesee St,Bowmansville,NY,14026,USA,42.9393,-78.6864,(716) 684-4653
Skyline Golf & Country Club,9113 Brewerton Rd,Brewerton,NY,13029,USA,43.2183,-76.1404,(315) 699-5338
Morefar Back O' Beyond Golf Club,Federal Hill Rd,Brewster,NY,10509,USA,41.4102,-73.5929,(845) 279-5086
Vails Grove Golf Course,230 Peach Lake Rd,Brewster,NY,10509,USA,41.4102,-73.5929,(914) 669-5721
Trump National Golf Club,339 Pine Rd,Briarcliff Manor,NY,10510,USA,41.1414,-73.8338,(914) 944-0900
Poxabogue Golf Course,Montauk Hwy,Bridgehampton,NY,11932,USA,40.9594,-72.2887,(516) 537-0025
East Course at Rogues' Roost Golf & Country Club,New York 31,Bridgeport,NY,13030,USA,43.158,-75.9536,(315) 633-9406
Brockport Country Club,3739 County Line Rd,Brockport,NY,14420,USA,43.2485,-77.9306,(716) 638-6486
Cardinal Creek Golf Club,7061 Ridge Rd W,Brockport,NY,14420,USA,43.2485,-77.9306,(716) 637-4302
Emerald / Witch Course at Deerfield Country Club,100 Craig Hill Dr,Brockport,NY,14420,USA,43.2485,-77.9306,(716) 392-8080
Mosholu Golf Course & Driving Range,3700 Jerome Ave,Bronx,NY,10467,USA,40.8778,-73.8721,(718) 655-9164
Pelham Bay Course at Pelham Split Rock Golf Club,870 Shore Rd,Bronx,NY,10464,USA,40.8719,-73.8039,(718) 885-1258
Siwanoy Country Club,Pondfield Rd,Bronxville,NY,10708,USA,40.9389,-73.8308,(914) 337-8858
Dyker Beach Golf Course,86th St &  7th Ave,Brooklyn,NY,11228,USA,40.618472,-74.021216,
Marine Park Golf Course,2880 Flatbush Ave,Brooklyn,NY,11234,USA,40.6068,-73.9096,(718) 338-7113
Tam O'Shanter Club,Fruitledge Rd,Glen Head,NY,11545,USA,40.8263,-73.5843,(516) 626-1980
Brunswick Greens,New York 7,Troy,NY,12180,USA,42.7478,-73.6049,(518) 279-3848
Cazenovia Golf Course,1 Willink Ave,Buffalo,NY,14210,USA,42.8639,-78.8267,(716) 825-9811
Delaware Park Course,"Delaware Park, 17 Meadowview Pl",Buffalo,NY,14214,USA,42.9393,-78.8401,(716) 851-5806
Caledonia Country Club,303 Park Pl,Caledonia,NY,14423,USA,42.9421,-77.8306,(716) 538-9956
Villa Roma Resort,340 Villa Roma Rd,Callicoon,NY,12723,USA,41.7747,-75.0209,(914) 887-5097
Calverton Links,149 Edwards Ave,Calverton,NY,11933,USA,40.9282,-72.7588,(516) 369-5200
Camillus Country Club,5690 Bennetts Corners Rd,Camillus,NY,13031,USA,43.0436,-76.3076,(315) 672-3770
"Pine Grove Health & Country Club, The",3185 Milton Ave,Camillus,NY,13031,USA,43.0436,-76.3076,(315) 672-9272
West Hill Golf & Croquet Club,2500 W Genesee Turnpike,Camillus,NY,13031,USA,43.0436,-76.3076,(315) 672-8677
Westvale Golf Course,100 Golfview Dr,Camillus,NY,13031,USA,43.0436,-76.3076,(315) 487-0130
Otterkill Golf & Country Club,100 Otter Rd,Campbell Hall,NY,10916,USA,41.4474,-74.2523,(845) 427-2301
Canajoharie Country Club,New York 163,Canajoharie,NY,13317,USA,42.8548,-74.5942,(518) 673-8183
Canandaigua Country Club,1 Fallbrook Park,Canandaigua,NY,14424,USA,42.8488,-77.3077,(716) 394-4370
Center Pointe Golf & Country Club,2231 Brickyard Rd,Canandaigua,NY,14424,USA,42.8488,-77.3077,(716) 924-5346
VA Medical Center Golf Course,400 Fort Hill Ave,Canandaigua,NY,14424,USA,42.8488,-77.3077,(716) 394-0040
Casolwood Golf Course,New Boston Rd,Canastota,NY,13032,USA,43.0803,-75.7643,(315) 697-9164
Catatonk Golf Club,71 Golf Club Rd,Candor,NY,13743,USA,42.2148,-76.3401,(607) 659-4600
Partridge Run Golf & Country Club,70 Sullivan Dr,Canton,NY,13617,USA,44.5792,-75.1592,(315) 386-4444
St. Lawrence University Golf Course,100 E Main St Route 11,Canton,NY,13617,USA,44.5792,-75.1592,(315) 386-4600
Fairways/Meadows Course at Centennial Golf Club,185 John Simpson Rd,Carmel,NY,10512,USA,41.447,-73.7115,(845) 225-5700
Sedgewood Club,New York 301,Carmel Hamlet,NY,10512,USA,41.447,-73.7115,(914) 225-5227
Nick Stoner Municipal Golf Course,1803 New York 10,Caroga Lake,NY,12032,USA,43.2783,-74.5481,(518) 835-4220
Cassadaga Lakes Country Club,55 Frisbee Rd,Cassadaga,NY,14718,USA,42.3502,-79.2815,(716) 595-3003
Pheasant Hollow Golf Club,2670 Phillips Rd,Castleton-on-Hudson,NY,12033,USA,42.5405,-73.7021,(518) 479-4653
Private Course at Evergreen Country Club,1400 Schuurman Rd,Castleton-on-Hudson,NY,12033,USA,42.5405,-73.7021,(518) 477-6224
Cato Golf Club,11181 New York 34,Cato,NY,13033,USA,43.187,-76.5714,(315) 626-2291
Catskill Golf Club,27 Brooks Ln,Catskill,NY,12414,USA,42.2274,-73.9283,(518) 943-0302
Caughdenoy Creek Country Club,County Route,Pennellville,NY,13132,USA,43.2648,-76.2455,(315) 676-4653
Indian Head Golf Course,Rd #1 Route 5/20,Cayuga,NY,13034,USA,42.9078,-76.6883,(315) 253-6812
Cazenovia Country Club,3711 Number 9 Rd,Cazenovia,NY,13035,USA,42.9403,-75.8232,(315) 655-8880
Heatherwood Golf Club,303 Arrowhead Ln,Centereach,NY,11720,USA,40.8699,-73.0833,
Gull Haven Golf Club,Gull Haven Dr,Central Islip,NY,11722,USA,40.7853,-73.1929,(516) 436-6059
Riverside Country Club,647 County Route 37,Central Square,NY,13036,USA,43.3283,-76.2073,(315) 676-7714
Central Valley Golf Club,206 Smith Clove Rd,Central Valley,NY,10917,USA,41.326,-74.1185,(845) 928-6924
The Hill Course at Chautauqua Golf Club,Route 394,Chautauqua,NY,14722,USA,42.2076,-79.4672,(716) 357-6211
Chenango Commons Golf Course,1 Kattelville Rd,Binghamton,NY,13901,USA,42.1934,-75.8849,(607) 648-2380
Chenango Valley State Golf Course,153 Cove State Park Rd,Chenango Forks,NY,13746,USA,42.2703,-75.7752,(607) 648-9804
Green Mansions Golf Club,207 Darrowsville Rd,Chestertown,NY,12817,USA,43.6328,-73.8062,(518) 494-7222
Skyridge Golf Course,Salt Springs Rd,Chittenango,NY,13037,USA,43.0618,-75.8688,(315) 687-6900
Woodcrest Golf Club,Cheese Factory Rd,Chittenango,NY,13037,USA,43.0618,-75.8688,(315) 687-3086
Eighteen Hole Course at Churchville Golf Course,643 Kendall Rd,Churchville,NY,14428,USA,43.0758,-77.8617,(716) 293-0680
Lake Shore Yacht & Country Club,6777 Lakeshore Rd,Cicero,NY,13039,USA,43.1748,-76.0783,(315) 699-5118
Northern Pines Golf Club,6735 New York 31,Cicero,NY,13039,USA,43.1748,-76.0783,(315) 699-2939
Knickerbocker Country Club,5471 Telephone Rd,Cincinnatus,NY,13040,USA,42.5415,-75.9009,(607) 863-3800
Brookfield Country Club,5120 Shimerville Rd,Clarence,NY,14031,USA,42.9851,-78.614,(716) 632-2050
Pine Meadows Golf Club,9820 Greiner Rd,Clarence,NY,14031,USA,42.9851,-78.614,(716) 741-3970
Greenwood Golf Course,8499 Northfield Rd,Clarence Center,NY,14032,USA,43.047,-78.6309,(716) 741-3395
Columbia Golf & Country Club,Rte 217,Claverack,NY,12513,USA,42.2137,-73.7208,(518) 851-9894
Clayton Country Club,State St,Clayton,NY,13624,USA,44.1926,-76.1112,(315) 686-4242
C-Way Golf Club,37093 New York 12,Clayton,NY,13624,USA,44.1926,-76.1112,(315) 686-4562
L. A. Golf Club,19036 County Road 3,Clayton,NY,13624,USA,44.1926,-76.1112,(315) 686-3748
Cedar Lake Club,382 Rider Rd,Clayville,NY,13322,USA,42.9716,-75.2059,(315) 839-5838
North Shore Golf Course,8062 Maple Flats Rd,Cleveland,NY,13042,USA,43.2673,-75.8585,(315) 675-8101
Clifton Knolls Executive Golf Course,1 Barney Rd,Clifton Park,NY,12065,USA,42.8536,-73.7851,(518) 373-1435
Championship Course at Eagle Crest Golf Club,1004 Ballston Lake Rd,Ballston Lake,NY,12019,USA,42.9234,-73.8412,(518) 877-7082
Blue/White Course at Van Patten Golf Course,Main St,Clifton Park,NY,12065,USA,42.8536,-73.7851,(518) 877-5400
Clifton Springs Country Club,Manchester Hopewell Townline Rd,Clifton Springs,NY,14432,USA,42.9548,-77.1448,(315) 462-9885
Hamilton College Golf Course,198 College Hill Rd,Clinton,NY,13323,USA,43.0443,-75.3908,(315) 859-4372
"Skenandoa Club, The",Norton Ave,Clinton,NY,13323,USA,43.0443,-75.3908,(315) 853-6612
Cobleskill Golf & Country Club,New York 7,Cobleskill,NY,12043,USA,42.6995,-74.5108,(518) 234-4045
Van Schaick Island Country Club,Continental Ave,Cohoes,NY,12047,USA,42.7824,-73.7303,(518) 237-6127
Cold Spring Country Club,E Gate Dr,West Hills,NY,11724,USA,40.8609,-73.4509,(516) 367-3513
Hidden Acres Golf Course,7599 Davis Rd,Colden,NY,14033,USA,42.6553,-78.6816,(716) 941-9034
Gowanda Country Club,2623 Brown St,Collins,NY,14034,USA,42.4964,-78.8604,(716) 337-2100
Hamlet Golf & Country Club,1 Clubhouse Dr,Commack,NY,11725,USA,40.8411,-73.2805,(516) 864-9048
Conesus Golf Club,1 Pine Alley,Conesus,NY,14435,USA,42.7089,-77.6595,(585) 346-2100
Championship Course at Rockland Lake State Park,U.S. 9W &  Lake Rd,Congers,NY,10920,USA,,,
Conklin Players Club,1520 Conklin Rd,Conklin,NY,13748,USA,42.0304,-75.822,(607) 775-3042
"Leatherstocking Golf Course, The",Nelson Ave,Cooperstown,NY,13326,USA,42.7228,-74.8929,(607) 547-5275
Undermountain Golf Course,274 Under Mountain Rd,Copake,NY,12516,USA,42.1035,-73.543,(518) 329-4444
Corning Country Club,121 E Corning Rd,Corning,NY,14830,USA,42.0806,-77.0397,(607) 936-3392
Storm King Golf Club,Ridge Rd,Cornwall,NY,12518,USA,41.4138,-74.0483,(914) 534-3844
Cortland Country Club,W Rd,Cortland,NY,13045,USA,42.5863,-76.1831,(607) 753-8811
Elm Tree Golf Course,283 New York 13,Cortland,NY,13045,USA,42.5863,-76.1831,(607) 753-1341
Walden Oaks Golf Course,3369 Walden Oaks Blvd,Cortland,NY,13045,USA,42.5863,-76.1831,(607) 753-9452
Willowbrook Golf Club,3267 New York 215,Cortland,NY,13045,USA,42.5863,-76.1831,(607) 756-7382
Copake Country Club,44 Golf Course Rd,Craryville,NY,12521,USA,42.1667,-73.6519,(518) 325-4338
Hudson National Golf Club,40 Arrowcrest Dr,Croton-on-Hudson,NY,10520,USA,41.2219,-73.887,(914) 271-7600
Cedars Golf Club,Cases Ln,Cutchogue,NY,11935,USA,41.018,-72.4855,(516) 734-6363
North Fork Country Club,Main Rd,Cutchogue,NY,11935,USA,41.018,-72.4855,(516) 734-7758
Eagle's Landing Golf Club,Red Jacket St,Dansville,NY,14437,USA,42.567,-77.738,(716) 335-3101
Chestnut Hill Country Club,1330 Broadway,Darien,NY,14040,USA,42.8887,-78.3797,(716) 547-3613
Delhi College Golf Course,Arbor Hill Rd,Delhi,NY,13753,USA,42.3065,-74.9298,(607) 746-4281
Normanside Country Club,Salisbury Rd,Delmar,NY,12054,USA,42.6018,-73.8686,(518) 439-6204
Delphi Falls Golf Course,2127 Oran Delphi Rd,New Woodstock,NY,13122,USA,42.8442,-75.8576,(315) 662-3611
Carlowden Country Club,Carlowden Rd,Lowville,NY,13367,USA,43.7565,-75.5938,(315) 493-0624
Executive Course at Scott's Oquaga Golf Courses,Oquaga Lake Rd,Deposit,NY,13754,USA,42.0783,-75.4419,(607) 467-2447
Rustic Golf & Country Club,16451County Route 59,Dexter,NY,13634,USA,44.0116,-76.0789,(315) 639-6800
Dix Hills Country Club,527 Half Hollow Rd,Dix Hills,NY,11746,USA,40.8129,-73.3611,(631) 271-4788
Dix Hills Park Golf Course,575 Vanderbilt Pkwy,Dix Hills,NY,11746,USA,40.8129,-73.3611,(516) 499-8005
Hollow Hills Golf Course,49 Ryder Ave,Dix Hills,NY,11746,USA,40.8129,-73.3611,(631) 242-0010
Douglaston Golf Club,6320 Marathon Pkwy,New York,NY,11362,USA,40.7592,-73.7349,(718) 224-6566
Lakeview Golf Club,430 Lake Rd,Dryden,NY,13053,USA,42.4762,-76.2687,(607) 844-9173
Shorewood Country Club,Lake Rd,Dunkirk,NY,14048,USA,42.4788,-79.3113,(716) 366-5197
Glen Oak Golf Course,711 Smith Rd,East Amherst,NY,14051,USA,43.0406,-78.6983,(716) 688-5454
Transit Valley Country Club,8920 Transit Rd,East Amherst,NY,14051,USA,43.0406,-78.6983,(716) 688-7311
Crag Burn Golf Club,1231 N Davis Rd,East Aurora,NY,14052,USA,42.7704,-78.5853,(716) 655-0000
East Aurora Country Club,300 Girdle Rd,East Aurora,NY,14052,USA,42.7704,-78.5853,(716) 652-6803
Concord Crest Golf Course,9255 Genesee Rd,East Concord,NY,14055,USA,42.549,-78.6036,(716) 592-7636
Lakes/Pines Course at Colonial Springs Golf Course,1 Long Island Ave,Farmingdale,NY,11735,USA,40.7334,-73.4289,(516) 643-0051
Eighteen Hole Course at Maidstone Golf Club,Old Beach Ln,East Hampton,NY,11937,USA,40.9893,-72.1859,(516) 324-5530
Blue Course at Eisenhower Park Golf Course,"Eisenhower Park, 1899 Hempstead Turnpike",East Meadow,NY,11554,USA,40.7206,-73.5614,(516) 794-1875
"Muttontown Club, The",Route 25 A,East Norwich,NY,11732,USA,40.8471,-73.5334,(516) 922-7500
Pine Hollow Country Club,New York 25A,East Norwich,NY,11732,USA,40.8471,-73.5334,(516) 922-0300
"Links at Erie Village, The",5900 N Burdick St,East Syracuse,NY,13057,USA,43.1073,-76.0418,(315) 656-4653
Wa-Noa Golf Club,6920 Minoa Bridgeport Rd,East Syracuse,NY,13057,USA,43.1073,-76.0418,(315) 656-8213
Wheatley Hills Golf Club,147 E Williston Ave,East Williston,NY,11596,USA,40.7596,-73.6421,(516) 747-7358
Lake Isle Town Park,666 White Plains Rd,Eastchester,NY,10709,USA,40.9537,-73.8076,(914) 961-3453
Leewood Golf Club,1 Leewood Dr,Eastchester,NY,10709,USA,40.9537,-73.8076,(914) 793-5821
Eden Valley Golf Course,10401 Sisson Hwy Route 75,Eden,NY,14057,USA,42.645,-78.8782,(716) 337-2190
Heartland Golf Park,1200 Long Island Ave,Brentwood,NY,11717,USA,40.7837,-73.252,(516) 667-7400
Cobble Hill Golf Course,Court St,Elizabethtown,NY,12932,USA,44.227,-73.6275,(518) 873-9974
Blue/Red Course at Nevele Grand Resort and Country Club,Nevele Rd,Ellenville,NY,12428,USA,41.7473,-74.4565,(914) 647-6000
Holiday Valley Resort,Holiday Valley Rd,Ellicottville,NY,14731,USA,42.3017,-78.6445,(716) 699-2346
Elma Meadows Golf Course,1711 Girdle Rd,Elma,NY,14059,USA,42.8325,-78.6356,(716) 652-5475
Elmira Country Club,1538 W Church St,Elmira,NY,14905,USA,42.0911,-76.8433,(607) 734-7777
Mark Twain Golf Course,2275 Corning Rd,Elmira,NY,14903,USA,42.1258,-76.8803,(607) 737-5770
Knollwood Country Club,Knollwood Rd,Elmsford,NY,10523,USA,41.0597,-73.817,(914) 592-6182
En-Joie Golf Club,722 W Main St,Endicott,NY,13760,USA,42.1332,-76.0798,(607) 785-1661
